ID_VIV,ID_HOG,UPM,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,TOT_PER,FAC_HOG,FAC_HOG_AM,DOMINIO,EST_DIS,UPM_DIS
1300404.03,1300404.03.01,1300404,3,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,258,258,U,223,5660
1300404.05,1300404.05.01,1300404,5,1,A,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,258,258,U,223,5660
1300405.01,1300405.01.01,1300405,1,1,A,2,1,13,HIDALGO,48,PACHUCA DE SOTO,2,316,316,U,223,5661
1300405.02,1300405.02.01,1300405,2,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,316,316,U,223,5661
1300405.03,1300405.03.01,1300405,3,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,316,316,U,223,5661
1300693.04,1300693.04.01,1300693,4,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,5,453,453,U,225,5689
1300693.05,1300693.05.01,1300693,5,1,B,1,3,13,HIDALGO,48,PACHUCA DE SOTO,4,453,453,U,225,5689
1300703.02,1300703.02.01,1300703,2,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,570,570,U,224,5690
1300703.03,1300703.03.01,1300703,3,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,570,570,U,224,5690
1300703.05,1300703.05.01,1300703,5,1,A,4,4,13,HIDALGO,48,PACHUCA DE SOTO,4,570,570,U,224,5690
1300709.01,1300709.01.01,1300709,1,1,B,2,3,13,HIDALGO,48,PACHUCA DE SOTO,4,393,393,U,224,5691
1300709.03,1300709.03.01,1300709,3,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,4,393,393,U,224,5691
1300709.04,1300709.04.01,1300709,4,1,B,3,3,13,HIDALGO,48,PACHUCA DE SOTO,4,393,393,U,224,5691
1300709.05,1300709.05.01,1300709,5,1,A,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,393,393,U,224,5691
1300720.01,1300720.01.01,1300720,1,1,B,2,3,13,HIDALGO,48,PACHUCA DE SOTO,5,485,485,U,224,5692
1300720.02,1300720.02.01,1300720,2,1,B,2,3,13,HIDALGO,48,PACHUCA DE SOTO,5,485,485,U,224,5692
1300720.03,1300720.03.01,1300720,3,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,5,485,485,U,224,5692
1300720.04,1300720.04.01,1300720,4,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,485,485,U,224,5692
1300720.05,1300720.05.01,1300720,5,1,B,2,5,13,HIDALGO,48,PACHUCA DE SOTO,11,485,485,U,224,5692
1300748.01,1300748.01.01,1300748,1,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,422,422,U,226,5693
1300748.01,1300748.01.02,1300748,1,2,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,422,422,U,226,5693
1300748.02,1300748.02.01,1300748,2,1,B,2,1,13,HIDALGO,48,PACHUCA DE SOTO,4,422,422,U,226,5693
1300748.03,1300748.03.01,1300748,3,1,A,3,1,13,HIDALGO,48,PACHUCA DE SOTO,5,422,422,U,226,5693
1300748.04,1300748.04.01,1300748,4,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,4,422,422,U,226,5693
1300748.05,1300748.05.01,1300748,5,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,3,422,422,U,226,5693
1300757.01,1300757.01.01,1300757,1,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,265,265,U,224,5694
1300757.02,1300757.02.01,1300757,2,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,265,265,U,224,5694
1300757.03,1300757.03.01,1300757,3,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,265,265,U,224,5694
1300757.04,1300757.04.01,1300757,4,1,B,1,3,13,HIDALGO,48,PACHUCA DE SOTO,6,265,265,U,224,5694
1300757.05,1300757.05.01,1300757,5,1,B,2,5,13,HIDALGO,48,PACHUCA DE SOTO,6,265,265,U,224,5694
1300760.01,1300760.01.01,1300760,1,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,455,455,U,225,5695
1300760.02,1300760.02.01,1300760,2,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,455,455,U,225,5695
1300760.02,1300760.02.02,1300760,2,2,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,455,455,U,225,5695
1300760.02,1300760.02.03,1300760,2,3,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,455,455,U,225,5695
1300760.03,1300760.03.01,1300760,3,1,A,2,3,13,HIDALGO,48,PACHUCA DE SOTO,4,455,455,U,225,5695
1300760.04,1300760.04.01,1300760,4,1,A,2,1,13,HIDALGO,48,PACHUCA DE SOTO,3,455,455,U,225,5695
1300775.02,1300775.02.01,1300775,2,1,B,2,3,13,HIDALGO,48,PACHUCA DE SOTO,4,334,334,U,225,5696
1300775.03,1300775.03.01,1300775,3,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,4,334,334,U,225,5696
1300775.04,1300775.04.01,1300775,4,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,334,334,U,225,5696
1300775.05,1300775.05.01,1300775,5,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,334,334,U,225,5696
1300776.01,1300776.01.01,1300776,1,1,A,2,1,13,HIDALGO,48,PACHUCA DE SOTO,3,292,292,U,225,5697
1300776.02,1300776.02.01,1300776,2,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,4,292,292,U,225,5697
1300776.03,1300776.03.01,1300776,3,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,292,292,U,225,5697
1300776.05,1300776.05.01,1300776,5,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,3,292,292,U,225,5697
1300693.01,1300693.01.01,1300693,1,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,453,453,U,225,5689
1300693.02,1300693.02.01,1300693,2,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5689
1300693.02,1300693.02.02,1300693,2,2,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,453,453,U,225,5689
1300693.03,1300693.03.01,1300693,3,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5689
1300671.03,1300671.03.01,1300671,3,1,B,2,1,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5683
1300671.04,1300671.04.01,1300671,4,1,A,1,2,13,HIDALGO,48,PACHUCA DE SOTO,4,453,453,U,225,5683
1300671.05,1300671.05.01,1300671,5,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,3,453,453,U,225,5683
1300672.01,1300672.01.01,1300672,1,1,B,1,3,13,HIDALGO,48,PACHUCA DE SOTO,6,453,453,U,225,5684
1300672.03,1300672.03.01,1300672,3,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,453,453,U,225,5684
1300672.04,1300672.04.01,1300672,4,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,5,453,453,U,225,5684
1300672.05,1300672.05.01,1300672,5,1,B,2,2,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5684
1300677.05,1300677.05.01,1300677,5,1,A,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,447,447,U,225,5685
1300679.02,1300679.02.01,1300679,2,1,A,2,2,13,HIDALGO,48,PACHUCA DE SOTO,4,452,452,U,225,5686
1300679.03,1300679.03.01,1300679,3,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,4,452,452,U,225,5686
1300679.04,1300679.04.01,1300679,4,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,452,452,U,225,5686
1300679.05,1300679.05.01,1300679,5,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,452,452,U,225,5686
1300671.02,1300671.02.01,1300671,2,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5683
1300688.02,1300688.02.01,1300688,2,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,453,453,U,225,5687
1300688.03,1300688.03.01,1300688,3,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5687
1300688.04,1300688.04.01,1300688,4,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,453,453,U,225,5687
1300691.01,1300691.01.01,1300691,1,1,B,3,3,13,HIDALGO,48,PACHUCA DE SOTO,4,363,363,U,224,5688
1300691.02,1300691.02.01,1300691,2,1,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,1,363,363,U,224,5688
1300691.03,1300691.03.01,1300691,3,1,B,4,1,13,HIDALGO,48,PACHUCA DE SOTO,4,363,363,U,224,5688
1300691.04,1300691.04.01,1300691,4,1,A,2,1,13,HIDALGO,48,PACHUCA DE SOTO,3,363,363,U,224,5688
1300691.04,1300691.04.02,1300691,4,2,B,1,1,13,HIDALGO,48,PACHUCA DE SOTO,2,363,363,U,224,5688
1300691.05,1300691.05.01,1300691,5,1,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,363,363,U,224,5688
1300691.05,1300691.05.02,1300691,5,2,B,1,2,13,HIDALGO,48,PACHUCA DE SOTO,2,363,363,U,224,5688
1300688.01,1300688.01.01,1300688,1,1,B,3,1,13,HIDALGO,48,PACHUCA DE SOTO,4,453,453,U,225,5687
1300879.04,1300879.04.01,1300879,4,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,549,,U,227,5701
1300879.05,1300879.05.01,1300879,5,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,549,,U,227,5701
1300840.02,1300840.02.01,1300840,2,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,276,,U,227,5699
1300840.03,1300840.03.01,1300840,3,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,276,,U,227,5699
1300840.04,1300840.04.01,1300840,4,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,276,,U,227,5699
1300840.05,1300840.05.01,1300840,5,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,276,,U,227,5699
1300860.02,1300860.02.01,1300860,2,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,349,,U,228,5700
1300860.04,1300860.04.01,1300860,4,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,349,,U,228,5700
1300860.05,1300860.05.01,1300860,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,349,,U,228,5700
1300879.01,1300879.01.01,1300879,1,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,549,,U,227,5701
1300879.02,1300879.02.01,1300879,2,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,549,,U,227,5701
1300879.03,1300879.03.01,1300879,3,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,549,,U,227,5701
1300834.01,1300834.01.01,1300834,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,298,,U,227,5698
1300834.03,1300834.03.01,1300834,3,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,298,,U,227,5698
1300834.04,1300834.04.01,1300834,4,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,298,,U,227,5698
1300834.05,1300834.05.01,1300834,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,298,,U,227,5698
1300958.01,1300958.01.01,1300958,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,304,,U,227,5708
1300958.04,1300958.04.01,1300958,4,1,B,4,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,304,,U,227,5708
1300958.05,1300958.05.01,1300958,5,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,304,,U,227,5708
1300962.01,1300962.01.01,1300962,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,325,,U,228,5709
1300962.02,1300962.02.01,1300962,2,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,325,,U,228,5709
1300962.04,1300962.04.01,1300962,4,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,325,,U,228,5709
1300962.05,1300962.05.01,1300962,5,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,325,,U,228,5709
1300967.01,1300967.01.01,1300967,1,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,U,228,5710
1300967.02,1300967.02.01,1300967,2,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,357,,U,228,5710
1300967.03,1300967.03.01,1300967,3,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,357,,U,228,5710
1300967.04,1300967.04.01,1300967,4,1,A,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,U,228,5710
1300967.05,1300967.05.01,1300967,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,357,,U,228,5710
1300883.01,1300883.01.01,1300883,1,1,A,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,6,355,,U,227,5702
1300883.02,1300883.02.01,1300883,2,1,A,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,355,,U,227,5702
1300883.04,1300883.04.01,1300883,4,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,355,,U,227,5702
1300883.05,1300883.05.01,1300883,5,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,355,,U,227,5702
1300892.01,1300892.01.01,1300892,1,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,357,,U,228,5703
1300892.03,1300892.03.01,1300892,3,1,B,2,4,13,HIDALGO,77,TULANCINGO DE BRAVO,5,357,,U,228,5703
1300892.05,1300892.05.01,1300892,5,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,357,,U,228,5703
1300896.01,1300896.01.01,1300896,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,6,438,,U,227,5704
1300896.02,1300896.02.01,1300896,2,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,438,,U,227,5704
1300896.03,1300896.03.01,1300896,3,1,B,2,4,13,HIDALGO,77,TULANCINGO DE BRAVO,8,438,,U,227,5704
1300896.04,1300896.04.01,1300896,4,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,438,,U,227,5704
1300896.04,1300896.04.02,1300896,4,2,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,438,,U,227,5704
1300922.01,1300922.01.01,1300922,1,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,365,,U,228,5705
1300922.02,1300922.02.01,1300922,2,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,365,,U,228,5705
1300922.03,1300922.03.01,1300922,3,1,A,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,365,,U,228,5705
1300922.04,1300922.04.01,1300922,4,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,365,,U,228,5705
1300922.05,1300922.05.01,1300922,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,365,,U,228,5705
1300945.01,1300945.01.01,1300945,1,1,A,3,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,393,,U,228,5706
1300945.02,1300945.02.01,1300945,2,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,393,,U,228,5706
1300945.03,1300945.03.01,1300945,3,1,B,3,3,13,HIDALGO,77,TULANCINGO DE BRAVO,5,393,,U,228,5706
1300945.04,1300945.04.01,1300945,4,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,393,,U,228,5706
1300945.05,1300945.05.01,1300945,5,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,393,,U,228,5706
1300954.01,1300954.01.01,1300954,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,344,,U,228,5707
1300954.02,1300954.02.01,1300954,2,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,344,,U,228,5707
1300954.03,1300954.03.01,1300954,3,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,344,,U,228,5707
1300954.04,1300954.04.01,1300954,4,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,344,,U,228,5707
1300954.05,1300954.05.01,1300954,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,344,,U,228,5707
1300954.05,1300954.05.02,1300954,5,2,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,344,,U,228,5707
1301031.02,1301031.02.01,1301031,2,1,B,2,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,255,,U,227,5719
1301031.03,1301031.03.01,1301031,3,1,A,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,255,,U,227,5719
1301031.04,1301031.04.01,1301031,4,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,255,,U,227,5719
1301063.01,1301063.01.01,1301063,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,423,,U,227,5720
1301063.02,1301063.02.01,1301063,2,1,B,1,9,13,HIDALGO,77,TULANCINGO DE BRAVO,9,423,,U,227,5720
1301063.03,1301063.03.01,1301063,3,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,423,,U,227,5720
1301063.04,1301063.04.01,1301063,4,1,A,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,5,423,,U,227,5720
1301063.05,1301063.05.01,1301063,5,1,B,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,3,423,,U,227,5720
1301071.01,1301071.01.01,1301071,1,1,A,3,4,13,HIDALGO,77,TULANCINGO DE BRAVO,4,442,,U,227,5721
1301071.02,1301071.02.01,1301071,2,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,442,,U,227,5721
1301071.03,1301071.03.01,1301071,3,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,442,,U,227,5721
1301071.04,1301071.04.01,1301071,4,1,B,3,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,442,,U,227,5721
1301071.05,1301071.05.01,1301071,5,1,A,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,442,,U,227,5721
1302691.04,1302691.04.01,1302691,4,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,354,,C,232,5788
1302691.05,1302691.05.01,1302691,5,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,354,,C,232,5788
1302691.06,1302691.06.01,1302691,6,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,354,,C,232,5788
1361409.01,1361409.01.01,1361409,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.02,1361409.02.01,1361409,2,1,A,2,3,13,HIDALGO,77,TULANCINGO DE BRAVO,3,357,,R,238,5869
1361409.03,1361409.03.01,1361409,3,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,6,357,,R,238,5869
1361409.04,1361409.04.01,1361409,4,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,357,,R,238,5869
1361409.05,1361409.05.01,1361409,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,357,,R,238,5869
1361409.07,1361409.07.01,1361409,7,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.08,1361409.08.01,1361409,8,1,B,1,4,13,HIDALGO,77,TULANCINGO DE BRAVO,5,357,,R,238,5869
1361409.09,1361409.09.01,1361409,9,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,357,,R,238,5869
1361409.09,1361409.09.02,1361409,9,2,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.1,1361409.10.01,1361409,10,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,357,,R,238,5869
1361409.11,1361409.11.01,1361409,11,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,357,,R,238,5869
1361409.12,1361409.12.01,1361409,12,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.13,1361409.13.01,1361409,13,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,357,,R,238,5869
1361409.16,1361409.16.01,1361409,16,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,357,,R,238,5869
1361409.17,1361409.17.01,1361409,17,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,357,,R,238,5869
1361409.18,1361409.18.01,1361409,18,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.19,1361409.19.01,1361409,19,1,B,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1361409.2,1361409.20.01,1361409,20,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,357,,R,238,5869
1302712.06,1302712.06.01,1302712,6,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,6,422,,C,231,5789
1302712.07,1302712.07.01,1302712,7,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,6,422,,C,231,5789
1302712.08,1302712.08.01,1302712,8,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,422,,C,231,5789
1302712.09,1302712.09.01,1302712,9,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,422,,C,231,5789
1302712.1,1302712.10.01,1302712,10,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,422,,C,231,5789
1302712.11,1302712.11.01,1302712,11,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,422,,C,231,5789
1302712.12,1302712.12.01,1302712,12,1,A,3,3,13,HIDALGO,77,TULANCINGO DE BRAVO,7,422,,C,231,5789
1302712.13,1302712.13.01,1302712,13,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,422,,C,231,5789
1302712.15,1302712.15.01,1302712,15,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,422,,C,231,5789
1302712.16,1302712.16.01,1302712,16,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,422,,C,231,5789
1302712.17,1302712.17.01,1302712,17,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,422,,C,231,5789
1302712.18,1302712.18.01,1302712,18,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,422,,C,231,5789
1302712.19,1302712.19.01,1302712,19,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,422,,C,231,5789
1302712.2,1302712.20.01,1302712,20,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,422,,C,231,5789
1302725.01,1302725.01.01,1302725,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,335,,C,232,5790
1302725.02,1302725.02.01,1302725,2,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,335,,C,232,5790
1302691.01,1302691.01.01,1302691,1,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,354,,C,232,5788
1302691.02,1302691.02.01,1302691,2,1,B,2,3,13,HIDALGO,77,TULANCINGO DE BRAVO,3,354,,C,232,5788
1302691.03,1302691.03.01,1302691,3,1,A,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,354,,C,232,5788
1300968.01,1300968.01.01,1300968,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,342,,U,228,5711
1300968.02,1300968.02.01,1300968,2,1,B,2,4,13,HIDALGO,77,TULANCINGO DE BRAVO,5,342,,U,228,5711
1300968.03,1300968.03.01,1300968,3,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,342,,U,228,5711
1300968.04,1300968.04.01,1300968,4,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,342,,U,228,5711
1300968.05,1300968.05.01,1300968,5,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,342,,U,228,5711
1300978.01,1300978.01.01,1300978,1,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,343,,U,227,5712
1300978.02,1300978.02.01,1300978,2,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,343,,U,227,5712
1300978.03,1300978.03.01,1300978,3,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,343,,U,227,5712
1300978.05,1300978.05.01,1300978,5,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,343,,U,227,5712
1300981.02,1300981.02.01,1300981,2,1,A,3,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,532,,U,227,5713
1300981.03,1300981.03.01,1300981,3,1,A,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,3,532,,U,227,5713
1300981.04,1300981.04.01,1300981,4,1,B,4,4,13,HIDALGO,77,TULANCINGO DE BRAVO,8,532,,U,227,5713
1300982.01,1300982.01.01,1300982,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,6,346,,U,227,5714
1300982.04,1300982.04.01,1300982,4,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,346,,U,227,5714
1300982.05,1300982.05.01,1300982,5,1,B,3,1,13,HIDALGO,77,TULANCINGO DE BRAVO,5,346,,U,227,5714
1300983.02,1300983.02.01,1300983,2,1,B,5,6,13,HIDALGO,77,TULANCINGO DE BRAVO,11,388,,U,227,5715
1300983.03,1300983.03.01,1300983,3,1,A,4,6,13,HIDALGO,77,TULANCINGO DE BRAVO,6,388,,U,227,5715
1300983.04,1300983.04.01,1300983,4,1,B,1,3,13,HIDALGO,77,TULANCINGO DE BRAVO,4,388,,U,227,5715
1300983.05,1300983.05.01,1300983,5,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,388,,U,227,5715
1300987.01,1300987.01.01,1300987,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,357,,U,227,5716
1300987.02,1300987.02.01,1300987,2,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,2,357,,U,227,5716
1300987.05,1300987.05.01,1300987,5,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,357,,U,227,5716
1300993.02,1300993.02.01,1300993,2,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,4,327,,U,227,5717
1300993.03,1300993.03.01,1300993,3,1,B,1,1,13,HIDALGO,77,TULANCINGO DE BRAVO,1,327,,U,227,5717
1300998.01,1300998.01.01,1300998,1,1,B,2,1,13,HIDALGO,77,TULANCINGO DE BRAVO,4,245,,U,227,5718
1300998.02,1300998.02.01,1300998,2,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,7,245,,U,227,5718
1300998.03,1300998.03.01,1300998,3,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,6,245,,U,227,5718
1300998.04,1300998.04.01,1300998,4,1,B,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,2,245,,U,227,5718
1302726.17,1302726.17.01,1302726,17,1,B,1,2,13,HIDALGO,77,TULANCINGO DE BRAVO,3,427,,C,232,5791
1302726.18,1302726.18.01,1302726,18,1,A,2,2,13,HIDALGO,77,TULANCINGO DE BRAVO,5,427,,C,232,5791
